shap_Bio1,shap_Bio2,shap_Bio3,shap_Bio4,shap_Bio5,shap_Bio6,shap_Bio7,shap_Bio8,shap_Bio9,shap_Bio10,shap_Bio11,shap_Bio12,shap_Bio13,shap_Bio14,shap_Bio15,shap_Bio16,shap_Bio17,shap_Bio18,shap_Bio19
0.6863941675966533,-1.0176480487566308,-0.06645361168302129,-0.49342873913698454,0.34213186097976506,0.2207302662809265,-0.3043785906938851,0.08417183092258822,0.709952873107333,1.1555007476022299,0.26294733447162993,0.012775161294852936,-0.17427574652530708,0.20544341167306382,-0.12698899047223397,0.04560135761671528,0.19837218616248728,-0.2941142995799118,-0.26385518843370276
-0.4514640206125213,1.7415800818532876,0.04446175681618366,0.30756861889255266,-0.2860112414506772,-0.9159382232057452,-0.015822882187627396,-0.1794585241336221,0.6974144090460159,-1.0352669573583484,-0.27885344909987225,0.03473763222128897,0.5396340652253467,-0.604777696486574,-0.6904068707816237,0.8166064298264208,-0.07092929228921278,2.3485765170638557,0.01652242096273852
-0.34850352981861193,-1.9261060163476251,-0.04362194085555974,-0.011536099544632158,-0.06140651431010983,-0.3302461716271569,-0.37185973958926005,-0.0670980434019622,0.08382207848451873,0.21095346063184964,-0.15057665142864862,0.03381269387837863,-0.3776338097589786,0.5098438846934057,0.009711461187587625,-0.12824338729433257,0.30274305779108146,-0.45268495475972675,-0.123467009169779
-0.6535174268988052,0.6832822005637121,-0.04799980560765101,3.3053461981259447,-0.759738834110875,1.718724687737116,1.095846740330957,1.7064327561763102,0.7228019926109873,-1.1126740881069808,0.548520047355629,0.4518680986294353,0.0038576085932133055,-1.3187915855941903,-2.1141497836236582,0.04043219322914915,-0.918188119990825,-0.6768628056215822,2.683775222380645
0.25849228597126034,-1.2462345253377898,-0.11840529104406088,-0.5776166635701644,0.2582780712240349,-0.049916984079410774,-0.3381214453916202,-0.4882405702177495,0.5781885537012036,0.11461461848474541,0.007205082822133575,-0.14344991314590563,0.4630349389447466,-0.38448883401668127,-0.3279995525123378,0.22721887891229056,-0.10628864920258534,-0.43854580052179526,0.5294276311587344
0.6059817660611083,-1.2477156408633163,-0.03153308103127572,-0.3842986533667124,0.16338016793967744,0.17203274650928124,-0.24811170751770054,0.07954263297667508,-0.3688370231733005,1.1132447156747813,0.31201468661965687,0.011948913853036943,-0.11503994164847191,0.18833166643771607,-0.5223145296420814,0.006598795027376703,0.08805727886146057,-0.4311576764429976,-0.5607773212749935
-0.6794474284137464,-1.1280084611772454,-0.19584033572019166,0.11789021903008064,-0.6417996969977628,0.031908001204852564,-0.34984768980293585,-0.13107603302778914,0.32224705572835793,-1.3210215198835307,1.5966175877995648,-0.20256297735989434,0.13634603420258432,-0.2921359812273379,-0.2890124262173694,-0.015665959146591153,-0.2210604594622807,1.3697446503556705,-0.36301084469891576
-1.3434447319963565,-0.1736434534870587,0.048989988722858126,-0.2473823796388952,-0.5674969257358321,-0.31065175224099123,-0.10861189510792668,-0.4405313462262644,0.39290289753204005,-1.3226601085776322,0.21476021001518686,-0.3249313190793157,-0.18872563391243666,0.058368911080092456,-0.27183302798549597,0.09140726751066845,-0.5988268834773928,1.6039950631808892,-0.14128829222798633
0.7126917327017536,-1.0686536969279457,-0.07564527793277276,-0.19182825574007403,0.19270012083094987,0.258037902748018,-0.39714799870883616,0.04695618181478841,0.4559558232475421,0.9175918753392418,0.2891594248010252,-0.011971952378003303,-0.26223019606715087,0.19180722427537175,-0.19914978420202903,-0.021791951429331286,0.1386790458288881,-0.43406168882353297,-0.4042579434523275
-0.11681929642589724,-1.0403807694831708,-0.06655810697816178,0.028463847849007646,-0.07243425358278104,-0.5274443563752014,-0.08476377356296887,-0.029558653334719114,-0.39229811500275086,0.954568770860129,-0.06161969661909805,-0.06807917594908004,-0.0697578321917814,-0.013792427717289465,-0.6642136407031655,-0.036928899263964476,0.0922079935606263,-0.6696292272739569,-0.3120385516107846
0.5035492736918797,-1.040581240927709,-0.051504062560542664,-0.5957102695401331,0.17937189484755178,0.10640263130439347,-0.2732965324067569,0.011415832233752385,0.6075196811284717,0.620249193509606,0.11569774365982595,0.0625745325489268,-0.20041002692540003,0.176687063434977,-0.3375919922691241,-0.051018677074315365,0.1884337465382846,-0.5377289051747843,-0.2831566980114379
0.12802331913257406,-1.3659013891917249,-0.11855755875292662,0.3248621608967466,0.1986636924122319,-0.3171217150551701,-0.03841027059515345,-0.0795361394412617,-1.430798965603148,1.174012535192124,-0.20367541917696874,-0.0998646216208708,-0.050001369916388295,-0.040404555304073865,-0.6661161127582679,-0.0746798709810695,-0.011323006012021816,-0.4744727301996672,-0.48033809076563605
0.6053314255047927,-1.1243803489131492,-0.03485244844720955,-0.4138899160705345,0.11635330193456543,0.07214722254606361,-0.2325814654149967,0.03595511472926175,-0.28431733937127396,1.1420337564191232,0.268504713648306,-0.008711551936456527,-0.07614121423092612,0.20173434914315833,-0.5561186904013727,-0.04281352288879766,0.07663838012398456,-0.4717271419998345,-0.5595523113808657
0.5689747620461955,-1.193574320784884,-0.051402610319279875,0.09666871345448184,-0.13299587813288158,0.17718856706992203,-0.43618680128909576,0.0920691809082872,-0.2989452244174487,0.6104276332912434,0.3112017942837044,0.02313781816215991,-0.05958465687056269,0.17578317289772327,0.08569455807421152,-0.059298986891173,0.17913203960981594,-0.3854056591546941,-0.2547282697623304
-0.6863440468690915,-1.587623327920374,-0.21325202620139969,-0.25434078557365264,-0.4473218164183727,-0.3411247574430538,-0.5323452335727177,-0.7930209018284055,-0.3214519314113932,-1.29213285761061,0.6655137047150407,-0.149537058689585,-0.1662640431987684,-0.6610257769087396,-0.9529690728136339,0.031944543950122396,-0.21453071892150397,0.4793261261609901,-0.4225407381195656
0.119985019402635,-1.1247043345690633,-0.09279487490289262,0.26262442152311577,0.31314892501492514,-0.6102769441118961,0.15773121611724114,-0.015728452109287822,0.5006419823490732,0.9678013932941333,-0.23052402796836238,0.12613151775145193,-0.1783176774342395,0.1776270553707701,-0.5314931586747633,0.03665953414043218,-0.06151388118074408,-0.4611415776189675,-0.29662735918458244
-0.443397786761873,1.5898210715216097,0.07197919942280673,0.6033906422733221,0.3883214195124336,-0.41455962329279344,0.22853900966837584,0.12443103435612568,-0.7091338881150003,-0.12437854329682126,-0.4033521058557352,-0.08821143559796936,-0.23729137621125349,0.1738168927980217,1.7945422300306522,-0.06325365537566012,0.05728943830621162,-0.3847761401301808,-0.3924014520010766
0.8199469753956246,-1.0323169339505485,-0.027393835744773536,-0.10108119479548268,0.3737282697721594,0.2676544582872075,-0.35945715061841765,0.22615431426848076,0.6849249654708207,1.2612018901594213,0.3569426138495336,0.07174565105348307,-0.21328866880771305,0.2481366754554124,0.022302897706807823,-0.014326654729261016,0.23809192004227753,-0.33212631804821663,-0.24264411983529324
0.6250978752214884,-0.8490638433566323,-0.04613096575161446,-0.11286643744106468,0.35951431683169766,0.22272832959266112,-0.31138173923710166,0.058281328255016675,0.6573937283631351,1.0104740679410966,0.3246644673679748,-0.05398460266299088,0.15185600772908367,0.2213329079892139,0.14419749547633112,0.011658278410576983,0.04445593807221323,-0.20969832963975846,-0.26664151472722336
0.32852965544875185,-1.1998082749906136,-0.07164967662891956,-0.6245761341360277,0.20336258432350665,-0.04707620616188102,-0.19263626520495336,-0.2940939953305432,0.5360031551438152,0.4601264422831672,0.0999140710527066,0.01863633615624331,-0.2257127154964913,0.09691185306854837,-0.4945921700685521,0.017959829144611694,0.11117088211806155,-0.40859098985675785,-0.21185558313321495
0.3512517452280756,-1.140322252798821,-0.0654291582682019,0.22106830237163919,-0.19453282165953248,0.09397677032700484,-0.5118155737652873,-0.14131159686633618,-0.49561026652540835,0.44945814380978955,0.2942716454536054,-0.05266633802371875,-0.06922943443183249,-0.08081697372759115,-0.014348805151005081,-0.0713445258587957,0.09112245159089179,-0.768077703091874,-0.3416848656369995
-0.5080974450200084,-1.170446974631041,-0.169994730372207,0.5962909078434581,0.2663727638910898,-0.22997563960099213,-0.4359381685928672,-0.06149796428973516,0.495298762734909,-0.05754180423418768,0.07094552092494529,-0.2528361234835094,0.9396878653223784,-0.3297487633818465,0.2595156487383729,0.6375241624972783,-0.1085935306294173,-0.627867568136408,0.26050762303083186
-0.4737995086007438,-2.2789403781983224,-0.04943891104848127,-0.8187970939023886,-0.2507803971598466,-0.5857920309966212,-0.6296044907811233,0.07932479718834173,-0.11756799470555886,0.1283275207448004,-0.38916045938767,-0.04002822469852174,0.34898423902082865,-0.7590084267325742,0.8052597275068788,0.07317355628600326,0.17663784082396372,-0.4464196520441923,-0.3335719235687131
0.03553589375036107,-1.2189900974236196,-0.07880822578725526,0.004180655940471567,-0.008116080985581586,-0.18579671949717888,-0.25880011440359807,0.009027751027485284,-1.532167170476374,0.8360311338015037,-0.05335473395044491,0.06318963065333032,-0.08926043443258484,-0.02340584926401316,-0.6766285632705108,0.00026031455809683024,0.07440529177858475,-0.7145296907399995,-0.34933206293869706
-0.4659312735145768,1.387773534000585,0.0544620128866539,1.129612804129864,0.3568199633701807,0.018598728692078126,0.6398560654394383,0.4388900038031733,-0.7822143968985715,0.3072420284781747,-0.07562206267266232,-0.022466179857640805,0.4284182153919287,4.2436316292120235,3.2056883734870385,0.3181295200138388,0.7390639875879715,0.656228965024621,-0.33849938127034673
0.5218659886000491,-1.189148428852991,-0.0724420923527606,-0.5396674916258032,-0.012427001558976617,-0.030754334349113604,-0.22639328696597186,-0.019134434997619392,0.6003138247481834,0.9842252798391514,0.11405553924524914,0.05936175933580875,-0.14261497948564097,0.14692867878864382,-0.38435840427667006,-0.023431115462759926,0.15197040200563214,-0.3468057145513069,-0.2855881176028185
0.6972360695489103,-0.9076197922187731,-0.03703507166515737,-0.07645685492714611,0.3267816405188802,0.2575246020527611,-0.3930714552570105,0.12158923490850733,0.5989388542604477,1.0446254651956661,0.3247421526698106,0.03139765549613216,-0.2959841174620668,0.19127369414968132,0.03226341859646135,0.015829946453335204,0.14351234175871505,-0.39491320951609926,-0.33275094512996367
-0.1473717022674045,2.8814229542639325,0.007707546467911571,4.400978657503077,0.07369964888629725,1.0490923959433338,2.6392881929278023,3.7173770581084633,2.468837197190618,-0.4104674212878354,-0.3756588230927416,0.5220308106736453,-0.1923314406696989,-0.6645246222846194,-0.18679382235392747,0.8202147972948729,0.2706586367337959,2.8525275913883203,0.15027194666218557
-0.5640593166600032,-1.7678413437875804,-0.1594085033632048,-0.21136965180909706,-0.14455479881721348,-0.5181387385579692,-0.4072749039320512,-0.01271038934472409,0.05985738781625723,0.10634570015664835,-0.25672279580220203,-0.014039764935119603,-0.272915920432194,0.20070451839370232,-0.04592340830059135,-0.15692038845972012,0.0842266645447199,-0.4965186406892834,-0.28038960689698006
-0.8163734045621732,-2.6941484543953886,-0.4001699070792115,2.3540124717220774,-0.1263808033491404,-0.6438160037830342,-0.4134907643474263,-0.6990571101764328,-0.6832479569840887,-1.2283555527720174,0.32223464314299477,0.06236445267441485,0.21734960440736897,0.32916951926389193,-1.3941934301254866,0.375438531879498,0.1417492286484062,-1.0677114850830298,0.04455697059974543
0.003959784040946064,-1.3891099144526773,-0.12590665688030334,0.34593413731298583,0.1507355193526593,-0.41838579742812404,0.0011387366054842474,-0.03902103116376043,-1.3983131512032425,1.2284979551280857,-0.3023552381002726,-0.061700094265508154,-0.12117104562314984,-0.08696284487823853,-0.6903850099254344,-0.13481713307431598,0.03503632648439048,-0.5394162988205105,-0.4627323918794645
-0.5151192492273936,-1.8563044620877036,-0.029111007829434616,-0.41087501705116364,-0.24774416938369326,-0.4444723252049591,-0.7101324416853482,1.944467886306797,-0.2876502967616333,-0.03514499358930941,-0.37478597526312357,0.00987750182960423,0.31506286387399624,-0.10511108779632157,1.765887253979501,0.3275761765996203,0.07941214399632764,-0.3013809258530629,-0.4376759724311479
-0.18633382908123738,-1.043130549820014,-0.1504920167202556,0.4018046710743355,0.28239552717643607,-0.18955350800720971,-0.3558411882436728,-0.07319181415212468,0.6133782268214044,-0.0979638825889461,0.1502109352420801,-0.23778923135142996,1.0346028043150828,-0.3077301163298684,0.20036066915036996,0.6873363521236479,-0.15849608381773148,-0.5397289252469141,0.28844666225504506
-0.19105943968905104,1.4872429607725997,0.1253191773188683,-0.1998279129017344,-0.009658663583038315,-0.6962260540372985,-0.7551853085000203,0.038552212263446295,-1.0350221023938235,-0.34457875058277326,-0.40408985775822015,-0.084063891423748,-0.18359094109408516,-0.31104973673707076,0.15301546189386692,-0.07803986883843257,0.03851692525013939,0.2200073114670215,-0.4372350791403988
-0.5319599440850925,-1.877278313891462,-0.03545864878320796,-0.8774231318216995,-0.12405824118925834,-0.37068448385432035,-0.7707875657029936,0.006793508617572701,-0.20730482727477892,-0.037689757511905286,-0.4375132672737076,-0.026223900302563868,0.2230585258140485,-0.8087021015203885,0.9029164263966446,0.07331765568481503,0.14746442747628294,-0.7080792059814277,-0.3409921478626101
-0.1211164288001491,-1.1142620778900845,-0.08840021889142784,0.07848075895928353,0.2139919801164849,-0.5227619024324723,-0.09487237769246797,-0.1391937290005393,-0.52739718061864,0.8038769051755755,-0.290561975823806,0.05835792373756125,-0.11768554606212563,-0.3590585578029581,-1.2646893979187845,-0.17151102395270904,0.08602818671248184,-0.6152652462159721,-0.29589766142830093
-0.3018591221565718,2.5363008292376557,0.008799778178806061,0.6184991601459607,0.27946594408352055,1.3733418163419377,0.5220889218710772,-0.0828753342047055,0.47142483934959306,-0.6174996160022633,-0.22308774189080424,-0.07349619800071783,-0.00896107534220684,-0.8640209758156217,-0.6741905522750078,0.22677726270449572,0.047361867268905046,1.6672230064074665,0.11528802070927036
0.34318172313534673,-1.4223525800828167,-0.06233159193313124,-0.7307215533492628,-0.05290222345863057,-0.07601084956238228,-0.2479305311068163,-0.5094230305888079,0.5307525707805787,0.8716847958450628,0.056414398779174015,0.01512914149422162,-0.17833014883754475,0.07242422604547527,-0.3202211822395558,0.05327843076913467,0.05553234086326412,-0.3082792087393679,-0.25192596542623097
0.2978673707186392,-1.0156273765058692,-0.08943499132896027,-0.43335763499248253,0.23441626376410732,-0.049809571469171386,-0.18070801530126376,0.11115669458191639,-0.4289459270440863,0.9186422580374805,0.01934174453394899,-0.009503906833913778,-0.11165119038837072,0.1272983682091612,-0.5388565338633023,-0.03656647916631717,0.1757921395948249,-0.2707525246922664,-0.2781118273177106
-0.24153775443998882,-1.102537520579799,-0.1261348404368885,-0.18527274726569468,0.14217829465561174,-0.5444309784174243,-0.018077861428246116,-0.40079093738393406,-0.4049772533238127,0.05383077821505652,-0.1427738287350313,0.08984925178148744,-0.12522332774655073,-0.39016140582371395,-0.7745918390895018,0.01554417066306383,0.045376448986270544,-0.5727208386795071,-0.21277927123085183
-0.6557507009032401,-1.9683313842546586,-0.02938084102949438,-0.8152372659954357,-0.1919989433477071,-0.5030440779702521,-0.847972187590552,0.9388182117636386,-0.27686237762145144,-0.29218956505023647,-0.4399996921937341,-0.11144788193717596,0.2912653243678393,-0.1901356689135969,1.1680872901311659,0.20540246787749158,-0.10504656444315574,-0.7179001394735497,-0.5363846967523064
-0.25084383342028604,0.7410876498629654,0.03934684659952,-0.018638342207497383,-0.13610995172955867,-0.324597739992101,0.2706387887355459,-0.3186122726657414,0.4748508678290552,-0.8290373334732993,0.12601373111666025,-0.24016671463503533,0.0389503958008118,-0.46261498910208393,-0.6833877378249639,-0.1313668940944074,-0.46401524962458435,2.206507609518175,0.27050262676475384
1.010358389976835,-0.8289096457539573,-0.09745510523804013,-0.7174352328726005,-0.39139954676236255,1.8178738885691506,-0.2692435308157941,-0.11663985190953685,1.1906564932941366,-0.10332434714383847,0.3987071633213363,0.3482951199984398,0.1658822641245552,-0.46149063837198706,-0.9841120663379472,0.28108428357120646,0.04795964620210258,1.6846213783688277,-0.4305753412457807
-0.5295237084319687,-2.623412766814989,0.07494474407774547,1.6545219973179186,-0.5530358504721097,-0.7279438175030473,-0.43685277232000413,0.0919608048213018,-1.0168058140113334,0.049965318738082264,-0.5996946664285729,-0.039384782546074325,-0.06847194634268765,0.6477526476509335,-0.0693095290101784,-0.06091936792007827,0.0360039210897997,-0.532991872509953,-0.8322805400406769
-0.5678567838716658,-1.8782665536632397,-0.039953748690399436,-0.8758542373029293,-0.10133378286813599,-0.5120917141644014,-0.7671587348970013,-0.003588090139141409,-0.31812207792433367,-0.29050147806067006,-0.4173864982849351,-0.007849785754080463,0.24356971136525654,-0.5102971539864363,1.2380152326330867,0.13973780110642572,0.014175350386694818,-0.729488942452861,-0.37752424551326863
0.5674132833439202,-1.2321531236187921,-0.044608185240380495,-0.3872114131225608,0.17931597556340803,0.18708293359247255,-0.2453674856293937,0.0854639678507445,-0.2982048940577415,1.1198738536819033,0.2941559198019837,0.0046590418254310135,-0.107883333948335,0.1944643908207512,-0.5391331979567414,-0.020911093764503397,0.07869702459872514,-0.4944229148875819,-0.53598939677347
0.39226888274160693,-0.9816147740641764,-0.037013980929279544,-0.3047508926512073,0.018399342932895985,-0.0752188997548661,-0.24324677622412358,0.03992578875601027,-0.37145682673311536,1.0949322173903835,0.09711513279217539,0.014016646928426931,-0.07256673845931598,0.10803451033767564,-0.6582988655667029,-0.04837373727006936,0.14662323482533482,-0.4189761896945754,-0.41675549800699696
-0.9483703740951102,-1.2758703589382427,-0.18337189382570643,-0.29935696248412064,-0.9717584444391791,-0.08238156572623256,-0.5229130696902212,-1.1958895458408836,-0.10530888413254975,-1.3488302267565537,0.4630506135030503,-0.13386800498914075,0.2521417748173643,-0.15415835052213547,-0.7347867515480838,-0.27219555748169655,-0.20793524117080156,1.6316214171844612,0.11175170864834609
0.3592820401013115,-1.0567359061342174,-0.15865922965732446,0.06326967245883182,0.08207443488860067,0.12381175896864065,-0.5293882237471358,-0.36834456295336016,0.5727095394701783,-0.20862013056510778,0.16524576387836598,-0.12033330162115823,0.5868797604689445,-0.321678355161431,-0.4301340399041597,0.3291284979762088,-0.09759873878004093,-0.5279596923625542,0.3167517070513437
0.2215622869367706,-1.3840964335857526,-0.17294250807458766,0.021081631387643334,-0.03135851402429061,0.013218436148486981,-0.506242766707561,-0.2211686509385157,0.8299457274526486,-0.29914605336588446,0.12288385841497888,-0.12120997190505649,0.21937804616046588,-0.14685940893246352,-0.40151056693225123,0.2025577883488406,-0.09801485945289623,-0.569724099820756,0.1774501523597604
-0.06448449409462438,-1.0140877606457288,-0.07301031937164722,-0.2951195729936229,0.16405043117710538,-0.36375505280197745,0.06074014438710362,-0.02785087312964622,-0.31333873336133183,0.8040628943657464,-0.023727706272983113,0.10366995990893901,-0.054890419257324595,-0.3086517035573005,-0.6724561146996564,0.07557396964312806,0.09481389820757768,-0.5187172466307615,-0.1715722340476591
-0.9031939082760481,-1.397101298631748,-0.16735365926411605,-0.2912314150170265,-0.8827082327523016,-0.3219789159496369,-0.19715749522592632,-0.6376178233355905,-0.6984870279811535,-1.2726422888607314,0.42685462671332625,0.001336185602497005,0.7698172375722825,-0.6985117922062457,-0.729450173160768,0.23942411957739693,-0.3185213142861155,0.8803632768828664,0.7285711242521146
-0.5101252799438375,-1.7645989824220514,-0.23850488545811746,1.2312514185495207,-0.007853619643352147,-0.57955461769191,0.06525329541421576,-0.374231905030574,-1.3596327047531511,-0.43807958954674725,-0.8053487640079031,-0.053312121197502726,-0.13373573627027655,-0.2908793542501666,-1.0739565283229056,-0.18418490512385013,0.059601518955223774,-0.7224010118189,-0.40601514637643504
0.21466211480433808,2.329123488609793,0.12784180917178115,0.5497710078251768,0.21394740627501294,-0.30148897802453417,0.09440886261055363,-0.281876390070058,-0.2336217801465692,-0.24934847404381735,-0.4419800314531648,0.054888864870405486,0.11266186526796014,0.911842256771315,1.1482684886210552,-0.031458014696858605,0.006146492691110043,-0.6777913293142878,-0.3897179815470564
-0.6644365348713127,-2.039803847171837,-0.03758635614188973,-0.7370342623797775,-0.0800215030443221,-0.38761065157245067,-0.5046260661280841,0.08616221490729485,-0.17834281892870343,-0.20829371386814258,-0.2270219087536863,0.038328813926789586,-0.3475363271915873,0.0637489534862179,0.0797197350637006,-0.14305551895241883,0.22305179259336808,-0.4540593422612771,-0.32190713915533037
0.687102720523841,-1.206135721568281,-0.045065901898213946,-0.4371388454375534,0.17604339439111713,0.046872009128397916,-0.2106278028950658,0.1532321396384849,-0.3674260240156832,1.0695358824547603,0.2790015203641521,-0.04907843967238342,-0.07706174341045406,0.11650735125492513,-0.6181388033153342,-0.05381071503912915,0.09901004175169503,-0.5357630147392359,-0.5752012576478587
0.11998113249848985,-1.3749593386161774,-0.14114373709171532,0.09713324892350202,-0.05350100422594095,0.005630675322469673,-0.6250034475828407,0.07169454496763612,0.5590178661114672,-0.24753563670471465,0.0793390880342224,-0.2127599076565838,1.2815656580405859,-0.39556982665628904,0.192895803940081,0.6506496544087673,-0.053489235355618746,-0.7554561173284254,0.6087316299064309
0.7187603737661791,-1.0166363463356565,-0.041930007052564854,-0.04550787585807803,0.23229557830940237,0.24983203318459365,-0.38573502502230245,0.013753391824271452,0.3835676021920655,1.0068456357755557,0.3406033481095698,-0.02273927391499253,-0.21589940880968395,0.14307365754139792,-0.011646642174364915,0.05171713678860853,0.11016868385527119,-0.24418600573464352,-0.3716755299790971
0.2644591043670643,-1.2831254791500624,-0.17069835473962094,0.2434856751518065,0.002492774610466301,0.10339313211222456,-0.5606407751217041,-0.3623000239445819,0.5504630510110297,-0.11628270177780949,0.17911630879893306,-0.17295110747369083,0.7862764019607971,-0.39491448152195613,0.3993462452332628,0.5632263283564617,-0.0962077027813472,-0.4921407653483452,0.22821660140850328
-0.5080135739886202,-1.4268572762614538,-0.20845324960939013,1.09199827621242,-0.04224525954048667,-0.666252183063676,0.1337501174679229,-0.2389261692455608,-0.7848520840093922,-0.45580188134703237,-1.088072951862124,-0.10221262898090148,-0.22483524237804034,-0.08127935600322811,-0.8342896663498777,0.025142283627899092,0.17035669849332846,-0.2544618688103149,-0.37124903618172483
0.3457508753839858,-1.33435051454901,-0.1451391783097363,0.04173751792778457,-0.0535990633951778,0.12004217695551267,-0.6167512188588334,-0.10804287704358846,0.8458210549349356,-0.23557317719694212,0.15189350305674706,-0.07917440207864763,0.15192478441342225,-0.17841869184590328,-0.5516917633814867,0.20120955197382728,-0.09228370599585352,-0.5468017876194238,0.1845954544740438
0.3502966678612722,-0.9150848086505472,-0.13153490128583747,-0.06940104608785418,0.2546298805056986,-0.07221275483264662,-0.4384463929466149,-0.13980316550796382,0.8823624540095675,-0.2641061776351412,0.15357344959201594,-0.16587741547788393,1.4534388123034672,-0.44008253829581906,-0.409617055243982,0.476597553698536,-0.22635453257062288,-0.6127697891654644,0.5301793933552951
0.25056444698255814,-0.8862855520991803,-0.15351308727606217,0.25541185072938516,0.1411204463764392,0.14575249312820526,-0.5389334746819396,-0.2245723527426454,0.610701320544329,-0.20604981152624013,0.23515693414393293,-0.1736048625490516,0.777494977663542,-0.4219134939294087,0.0905947535020446,0.3628527476321896,-0.15540187762031357,-0.5067333956183558,0.12558516660023714
-0.5134185766252973,-1.8114114886623771,-0.0413601155238467,-0.9368508829964753,-0.18318645763248273,-0.48080540574591163,-0.7576229982316777,0.07435492273971704,-0.23165730398480577,-0.00811811425116534,-0.4601171346361017,-0.011170606403425376,0.3646828025946716,-0.436924398785218,1.0898827542954581,0.08068207097535796,0.025252794373843573,-0.6114874280662769,-0.43290101661149666
0.18072780539076838,-1.176640219865347,-0.13965778295226694,-0.24688514139186393,0.0764546800252653,-0.23527739015880686,-0.3212350714482368,-0.25018940625283914,0.9612734830342696,-0.11787345651342467,-0.02734905272675488,-0.10114628875715237,1.4288495715489402,-0.3889241440244399,0.02030577741911214,0.43032620937627675,0.0348103528483652,-0.46209161890981054,1.5428492388340196
